RE78 TREAT MARR NODEGREE BLACK HISPANIC EDUC AGE RE74 RE75 U74 U75 TYPE
31032.258 0 1 0 0 0 12 43 30564.562 23811.29 0 0 OBS
31032.258 0 1 0 0 0 12 43 30564.562 23811.29 0 0 OBS
24678.034 0 1 0 0 0 12 34 30564.562 24885.484 0 0 OBS
14777.266 0 1 0 0 0 12 30 30564.562 26854.839 0 0 OBS
33987.711 0 0 0 0 0 16 39 30564.562 28645.161 0 0 OBS
37120.492 0 1 0 0 0 16 35 30564.562 29540.323 0 0 OBS
36204.301 0 1 0 0 0 12 28 30564.562 32941.935 0 0 OBS
23052.535 0 1 0 0 0 12 32 30564.562 35806.452 0 0 OBS
39898.618 0 1 0 0 0 12 26 30564.562 39387.097 0 0 OBS
48247.773 0 1 0 1 0 12 30 30758.53 35448.387 0 0 OBS
31908.55 0 1 0 0 0 12 27 30760.489 25064.516 0 0 OBS
25860.215 0 1 0 0 0 16 27 30760.489 26317.742 0 0 OBS
39898.618 0 1 0 0 0 12 28 30760.489 28824.194 0 0 OBS
34726.575 0 1 0 0 0 12 39 30760.489 32583.871 0 0 OBS
30828.332 0 1 0 1 0 15 28 30768.326 33486.194 0 0 OBS
34753.174 0 1 0 0 0 12 48 30860.411 29269.984 0 0 OBS
32509.985 0 1 0 0 0 14 48 30895.678 34732.258 0 0 OBS
27939.376 0 1 0 0 0 17 37 30956.415 30435.484 0 0 OBS
35465.438 0 1 0 0 0 17 49 30956.415 31867.742 0 0 OBS
35465.438 0 1 0 0 0 15 25 30956.415 41177.419 0 0 OBS
43001.843 0 1 0 0 0 15 27 31152.342 34016.129 0 0 OBS
88663.594 0 1 0 0 1 17 51 31348.269 0 0 1 OBS
26599.078 0 1 0 0 0 15 24 31348.269 26854.839 0 0 OBS
32509.985 0 1 0 0 0 17 31 31348.269 26854.839 0 0 OBS
25564.67 0 1 0 0 0 12 45 31348.269 27391.935 0 0 OBS
25564.67 0 1 0 0 0 12 45 31348.269 27391.935 0 0 OBS
47287.25 0 1 0 0 0 14 39 31348.269 27750 0 0 OBS
47287.25 0 1 0 0 0 14 39 31348.269 27750 0 0 OBS
35561.49 0 1 0 0 0 17 25 31348.269 28249.5 0 0 OBS
27929.032 0 1 0 0 0 17 53 31348.269 28645.161 0 0 OBS
35465.438 0 1 0 0 0 16 26 31348.269 28645.161 0 0 OBS
27337.942 0 1 0 0 0 12 31 31348.269 28645.161 0 0 OBS
28076.805 0 1 0 0 0 17 32 31348.269 28645.161 0 0 OBS
32951.825 0 1 0 0 0 17 48 31348.269 29540.323 0 0 OBS
29258.986 0 0 0 0 0 17 47 31348.269 29540.323 0 0 OBS
19210.445 0 1 0 0 0 16 44 31348.269 30435.484 0 0 OBS
20688.172 0 1 0 0 0 16 41 31348.269 30435.484 0 0 OBS
33987.711 0 1 0 0 0 16 44 31348.269 30435.484 0 0 OBS
32509.985 0 1 0 0 0 17 52 31348.269 31293.048 0 0 OBS
27633.487 0 1 0 0 0 12 40 31348.269 31330.645 0 0 OBS
32509.985 0 0 0 0 0 12 52 31348.269 32225.806 0 0 OBS
32509.985 0 1 0 0 0 16 53 31348.269 32225.806 0 0 OBS
32214.439 0 1 0 0 0 16 42 31348.269 32225.806 0 0 OBS
31020.436 0 1 0 0 0 14 39 31348.269 32569.548 0 0 OBS
39159.754 0 1 0 0 0 17 42 31348.269 32762.903 0 0 OBS
38986.86 0 1 0 0 0 14 31 31348.269 34016.129 0 0 OBS
25150.906 0 1 0 0 0 14 47 31348.269 34016.129 0 0 OBS
44331.797 0 1 0 0 0 16 51 31348.269 35448.387 0 0 OBS
36943.164 0 1 0 0 0 13 44 31348.269 35806.452 0 0 OBS
42854.071 0 1 0 0 0 14 35 31348.269 36630 0 0 OBS
23495.853 0 1 0 1 0 16 44 31644.118 30621.677 0 0 OBS
17437.174 0 1 0 0 0 12 46 31740.122 25780.645 0 0 OBS
70930.876 0 1 0 0 0 14 32 31818.493 31330.645 0 0 OBS
24825.806 0 1 0 0 0 16 29 31936.049 26640 0 0 OBS
33805.951 0 0 0 0 0 17 38 31936.049 33300 0 0 OBS
28032.473 0 1 0 0 0 14 26 32131.976 29898.387 0 0 OBS
33987.711 0 1 0 0 0 16 43 32131.976 31330.645 0 0 OBS
31401.69 0 0 0 0 0 16 45 32131.976 31330.645 0 0 OBS
9161.9048 0 0 0 0 0 17 34 32131.976 44758.065 0 0 OBS
24530.261 0 1 0 0 0 14 49 32327.902 14322.581 0 0 OBS
36943.164 0 1 0 0 0 17 27 32327.902 25064.516 0 0 OBS
32509.985 0 1 0 0 0 16 26 32327.902 27750 0 0 OBS
0 0 1 0 0 0 16 41 32327.902 31330.645 0 0 OBS
31032.258 0 1 0 0 0 14 43 32327.902 31420.161 0 0 OBS
40637.481 0 1 0 0 0 13 28 32327.902 31688.71 0 0 OBS
39898.618 0 1 0 1 0 12 28 32327.902 32225.806 0 0 OBS
39159.754 0 1 0 0 0 16 27 32327.902 32225.806 0 0 OBS
32509.985 0 1 0 0 0 12 32 32327.902 32225.806 0 0 OBS
32509.985 0 1 0 0 0 12 31 32327.902 32225.806 0 0 OBS
43297.389 0 0 0 0 0 17 38 32327.902 32225.806 0 0 OBS
33987.711 0 0 0 0 0 12 43 32327.902 33479.032 0 0 OBS
33987.711 0 1 0 0 0 17 34 32327.902 34016.129 0 0 OBS
32509.985 0 1 0 0 0 14 22 32327.902 41177.419 0 0 OBS
27314.298 0 1 0 0 0 14 50 32602.2 27889.645 0 0 OBS
26952.255 0 1 0 0 0 14 44 32719.756 29540.323 0 0 OBS
18914.9 0 1 0 0 0 12 53 32868.66 31509.677 0 0 OBS
18914.9 0 1 0 0 0 12 47 32915.682 27750 0 0 OBS
18914.9 0 1 0 0 0 12 47 32915.682 27750 0 0 OBS
22165.899 0 1 0 1 0 16 41 33307.536 23274.194 0 0 OBS
22165.899 0 1 0 1 0 16 41 33307.536 23274.194 0 0 OBS
22165.899 0 1 0 1 0 16 41 33307.536 23274.194 0 0 OBS
31918.894 0 1 0 0 0 16 48 33307.536 26058.145 0 0 OBS
31918.894 0 1 0 0 0 16 48 33307.536 26058.145 0 0 OBS
28372.35 0 1 0 0 0 13 36 33307.536 28645.161 0 0 OBS
32580.916 0 1 0 0 0 12 49 33307.536 28645.161 0 0 OBS
17732.719 0 1 0 1 0 17 33 33307.536 29540.323 0 0 OBS
29554.531 0 1 0 0 0 14 49 33307.536 30435.484 0 0 OBS
31032.258 0 1 0 0 0 12 36 33307.536 30435.484 0 0 OBS
25860.215 0 1 0 0 0 17 50 33307.536 30435.484 0 0 OBS
41376.344 0 1 0 0 0 12 36 33307.536 30435.484 0 0 OBS
0 0 1 0 0 0 16 27 33307.536 30435.484 0 0 OBS
28815.668 0 1 0 0 0 16 52 33307.536 30793.548 0 0 OBS
31771.121 0 1 0 0 0 12 38 33307.536 31330.645 0 0 OBS
35760.983 0 1 0 0 0 14 25 33307.536 31330.645 0 0 OBS
35465.438 0 1 0 0 0 17 33 33307.536 31867.742 0 0 OBS
37682.028 0 1 0 0 0 12 30 33307.536 32046.774 0 0 OBS
33544.393 0 1 0 0 0 12 53 33307.536 32225.806 0 0 OBS
31032.258 0 1 0 0 0 12 34 33307.536 32583.871 0 0 OBS
33987.711 0 1 0 0 0 12 36 33307.536 33120.968 0 0 OBS
44331.797 0 1 0 0 0 13 42 33307.536 33120.968 0 0 OBS
32509.985 0 1 0 0 0 12 34 33307.536 34016.129 0 0 OBS
26980.332 0 1 0 0 0 17 29 33307.536 34016.129 0 0 OBS
28667.896 0 1 0 0 0 12 52 33307.536 34171.887 0 0 OBS
48764.977 0 1 0 0 0 14 42 33307.536 37596.774 0 0 OBS
38420.891 0 1 0 0 0 15 53 33307.536 37596.774 0 0 OBS
46891.22 0 1 0 1 0 13 32 33307.536 37596.774 0 0 OBS
28076.805 0 1 0 0 0 12 39 33307.536 39387.097 0 0 OBS
34726.575 0 1 0 0 0 16 28 33307.536 39387.097 0 0 OBS
25121.352 0 1 0 1 0 12 28 33503.462 26854.839 0 0 OBS
34559.591 0 1 0 0 0 14 26 33503.462 36032.032 0 0 OBS
25121.352 0 1 0 1 0 14 25 33699.389 17724.194 0 0 OBS
39011.982 0 1 0 0 0 12 52 33895.316 47622.581 0 0 OBS
31032.258 0 1 0 0 0 16 35 34091.242 26854.839 0 0 OBS
35465.438 0 1 0 0 0 12 44 34091.242 32046.774 0 0 OBS
33248.848 0 1 0 0 0 15 33 34091.242 34016.129 0 0 OBS
39159.754 0 1 0 0 1 12 29 34287.169 26541.532 0 0 OBS
22165.899 0 1 0 0 0 16 53 34287.169 28645.161 0 0 OBS
36943.164 0 1 0 0 0 16 26 34287.169 32225.806 0 0 OBS
41376.344 0 1 0 0 0 17 37 34287.169 35806.452 0 0 OBS
31032.258 0 1 0 0 0 12 45 34287.169 35806.452 0 0 OBS
39307.527 0 1 0 0 0 17 27 34287.169 37596.774 0 0 OBS
19210.445 0 1 0 1 0 12 38 34483.096 23632.258 0 0 OBS
33396.621 0 1 0 0 0 13 34 34483.096 31509.677 0 0 OBS
39898.618 0 1 0 0 0 12 34 34731.923 30435.484 0 0 OBS
41376.344 0 1 0 0 0 14 32 34874.949 35788.548 0 0 OBS
27337.942 0 0 0 0 0 12 32 35070.876 32225.806 0 0 OBS
20688.172 0 1 0 0 0 14 29 35266.802 16112.903 0 0 OBS
36943.164 0 1 0 1 0 12 38 35266.802 25064.516 0 0 OBS
33101.075 0 1 0 1 0 14 25 35266.802 25601.613 0 0 OBS
32509.985 0 1 0 0 0 12 35 35266.802 26854.839 0 0 OBS
32509.985 0 1 0 0 0 12 35 35266.802 26854.839 0 0 OBS
62064.516 0 1 0 0 0 17 31 35266.802 31806.871 0 0 OBS
47287.25 0 1 0 0 0 12 49 35266.802 32225.806 0 0 OBS
25860.215 0 1 0 0 0 12 55 35266.802 32225.806 0 0 OBS
33987.711 0 1 0 0 0 12 32 35266.802 32225.806 0 0 OBS
33987.711 0 1 0 0 0 14 46 35266.802 33120.968 0 0 OBS
35465.438 0 1 0 0 0 15 28 35266.802 34016.129 0 0 OBS
35465.438 0 1 0 0 0 16 34 35266.802 34016.129 0 0 OBS
40489.708 0 1 0 0 0 16 35 35266.802 34016.129 0 0 OBS
36943.164 0 1 0 0 0 12 34 35266.802 35806.452 0 0 OBS
36943.164 0 1 0 0 0 16 40 35266.802 35806.452 0 0 OBS
36943.164 0 1 0 0 0 16 40 35266.802 35806.452 0 0 OBS
45809.524 0 1 0 0 0 14 29 35266.802 37596.774 0 0 OBS
38420.891 0 1 0 0 0 12 45 35266.802 38366.613 0 0 OBS
41671.889 0 1 0 0 0 16 34 35266.802 39387.097 0 0 OBS
42262.98 0 1 0 0 0 12 47 35266.802 40103.226 0 0 OBS
35465.438 0 1 0 0 0 16 31 35266.802 41177.419 0 0 OBS
35465.438 0 1 0 1 0 12 53 35266.802 42967.742 0 0 OBS
0 0 1 0 0 0 12 51 35266.802 44758.065 0 0 OBS
56153.61 0 1 0 0 0 16 40 35266.802 44758.065 0 0 OBS
14777.266 0 1 0 0 0 12 27 35266.802 53888.71 0 0 OBS
96052.227 0 1 0 0 1 16 33 35266.802 85935.484 0 0 OBS
42854.071 0 1 0 0 0 16 41 35582.244 34016.129 0 0 OBS
42854.071 0 1 0 0 0 16 41 35582.244 34016.129 0 0 OBS
32509.985 0 1 0 0 0 12 33 35658.656 34016.129 0 0 OBS
35465.438 0 1 0 0 0 13 53 35658.656 35806.452 0 0 OBS
27377.84 0 1 0 0 0 12 45 35756.619 31509.677 0 0 OBS
13299.539 0 1 0 0 0 17 50 36050.509 37596.774 0 0 OBS
21870.353 0 1 0 0 0 14 37 36197.454 29361.29 0 0 OBS
0 0 1 0 0 0 16 27 36246.436 0 0 1 OBS
40903.472 0 1 0 0 0 16 27 36246.436 28192.21 0 0 OBS
32509.985 0 1 0 0 0 12 48 36246.436 31330.645 0 0 OBS
42854.071 0 1 0 0 0 12 47 36246.436 31796.129 0 0 OBS
35465.438 0 1 0 0 0 17 47 36246.436 34016.129 0 0 OBS
35465.438 0 1 0 0 0 15 33 36246.436 34213.065 0 0 OBS
57631.336 0 1 0 0 0 17 32 36640.248 34016.129 0 0 OBS
0 0 1 0 0 0 14 34 36834.216 0 0 1 OBS
30441.167 0 1 0 0 0 17 43 37226.069 16650 0 0 OBS
25860.215 0 1 0 0 0 14 31 37226.069 17903.226 0 0 OBS
26599.078 0 1 0 0 0 12 26 37226.069 25959.677 0 0 OBS
36943.164 0 0 0 0 0 14 29 37226.069 27284.516 0 0 OBS
37386.482 0 1 0 0 0 17 44 37226.069 32075.419 0 0 OBS
39603.072 0 1 0 0 1 17 36 37226.069 33300 0 0 OBS
44331.797 0 1 0 0 0 17 26 37226.069 34016.129 0 0 OBS
35465.438 0 1 0 0 0 16 28 37226.069 34016.129 0 0 OBS
39898.618 0 1 0 0 0 17 35 37226.069 35806.452 0 0 OBS
48764.977 0 1 0 0 0 12 52 37226.069 35831.516 0 0 OBS
44308.154 0 0 0 0 0 13 36 37226.069 36150.194 0 0 OBS
38420.891 0 1 0 0 0 17 28 37226.069 37507.258 0 0 OBS
36204.301 0 1 0 0 0 17 44 37226.069 37596.774 0 0 OBS
39529.186 0 1 0 0 0 13 37 37226.069 37596.774 0 0 OBS
35465.438 0 1 0 0 0 12 51 37226.069 38939.516 0 0 OBS
36943.164 0 1 0 0 0 12 50 37226.069 39029.032 0 0 OBS
27918.688 0 1 0 0 0 12 29 37226.069 39924.194 0 0 OBS
25121.352 0 1 0 0 0 17 32 37226.069 46548.387 0 0 OBS
44331.797 0 1 0 0 0 14 38 37226.069 50129.032 0 0 OBS
35732.906 0 1 0 0 0 17 47 37343.625 28906.548 0 0 OBS
35732.906 0 1 0 0 0 17 47 37343.625 28906.548 0 0 OBS
42854.071 0 1 0 0 0 17 31 38009.776 36705.194 0 0 OBS
33987.711 0 1 0 0 0 16 50 38205.703 34911.29 0 0 OBS
43740.707 0 1 0 0 0 12 39 38205.703 39387.097 0 0 OBS
11128.759 0 1 0 0 0 13 27 38401.629 34016.129 0 0 OBS
48764.977 0 1 0 0 0 16 46 38597.556 37596.774 0 0 OBS
48764.977 0 1 0 0 0 16 46 38597.556 37596.774 0 0 OBS
42854.071 0 1 0 0 0 16 33 38597.556 41177.419 0 0 OBS
23389.456 0 0 0 0 0 16 25 39185.336 0 0 1 OBS
16254.992 0 1 0 0 0 12 36 39185.336 15217.742 0 0 OBS
23643.625 0 1 0 0 0 12 39 39185.336 24169.355 0 0 OBS
33426.175 0 1 0 0 0 17 35 39185.336 30435.484 0 0 OBS
33426.175 0 1 0 0 0 17 35 39185.336 30435.484 0 0 OBS
31298.249 0 1 0 0 0 17 46 39185.336 31330.645 0 0 OBS
47287.25 0 1 0 0 0 17 31 39185.336 33120.968 0 0 OBS
38420.891 0 1 0 0 0 15 52 39185.336 35806.452 0 0 OBS
40637.481 0 0 0 0 0 16 50 39185.336 35806.452 0 0 OBS
33987.711 0 1 0 0 0 12 49 39185.336 35806.452 0 0 OBS
51720.43 0 1 0 0 0 16 53 39185.336 35806.452 0 0 OBS
35465.438 0 1 0 0 0 14 44 39185.336 35806.452 0 0 OBS
36943.164 0 1 0 0 0 16 46 39185.336 35806.452 0 0 OBS
39898.618 0 1 0 0 0 14 42 39185.336 36701.613 0 0 OBS
45809.524 0 1 0 0 0 12 43 39185.336 36701.613 0 0 OBS
34726.575 0 1 0 1 0 12 28 39185.336 36776.806 0 0 OBS
39304.571 0 1 0 0 0 15 54 39185.336 37471.452 0 0 OBS
47287.25 0 1 0 0 0 16 42 39185.336 37596.774 0 0 OBS
39898.618 0 1 0 0 0 16 34 39185.336 37596.774 0 0 OBS
38420.891 0 1 0 1 0 13 29 39185.336 37596.774 0 0 OBS
38420.891 0 1 0 0 0 16 47 39185.336 39387.097 0 0 OBS
44331.797 0 1 0 0 0 16 33 39185.336 39387.097 0 0 OBS
33987.711 0 1 0 0 1 17 40 39185.336 41177.419 0 0 OBS
33987.711 0 1 0 0 1 17 40 39185.336 41177.419 0 0 OBS
36943.164 0 1 0 0 0 14 45 39185.336 42538.065 0 0 OBS
76841.782 0 1 0 0 0 16 31 39185.336 42967.742 0 0 OBS
41376.344 0 1 0 0 0 12 32 39185.336 42967.742 0 0 OBS
29554.531 0 1 0 0 0 17 27 39185.336 44758.065 0 0 OBS
51720.43 0 1 0 0 0 17 44 39185.336 44758.065 0 0 OBS
47287.25 0 1 0 0 0 17 38 39185.336 48338.71 0 0 OBS
44331.797 0 0 0 0 0 17 27 40164.969 41177.419 0 0 OBS
27190.169 0 1 0 1 0 12 38 40570.538 10741.935 0 0 OBS
0 0 1 0 0 0 17 39 40752.749 0 0 1 OBS
35465.438 0 1 0 0 0 14 46 41144.603 30256.452 0 0 OBS
38420.891 0 1 0 0 0 17 25 41144.603 35806.452 0 0 OBS
36943.164 0 1 0 0 0 12 52 41144.603 37596.774 0 0 OBS
35465.438 0 1 0 0 0 15 35 41144.603 39387.097 0 0 OBS
39898.618 0 1 0 0 0 12 53 41144.603 42967.742 0 0 OBS
41080.799 0 1 0 0 0 16 33 41144.603 42967.742 0 0 OBS
47287.25 0 1 0 0 0 16 30 41144.603 42967.742 0 0 OBS
48764.977 0 1 0 0 0 16 51 41144.603 44758.065 0 0 OBS
31032.258 0 1 0 1 0 12 36 41732.383 37596.774 0 0 OBS
51073.186 0 1 0 0 0 13 33 41732.383 47264.516 0 0 OBS
70930.876 0 1 0 0 0 17 50 42124.236 0 0 1 OBS
44331.797 0 1 0 0 0 16 47 42124.236 41177.419 0 0 OBS
41376.344 0 1 0 0 0 14 36 42124.236 42072.581 0 0 OBS
36943.164 0 1 0 0 0 12 48 42124.236 42967.742 0 0 OBS
36943.164 0 1 0 0 0 12 48 42124.236 42967.742 0 0 OBS
41376.344 0 1 0 0 0 17 48 42294.692 41177.419 0 0 OBS
31032.258 0 1 0 0 0 17 37 42712.016 43862.903 0 0 OBS
39898.618 0 1 0 0 0 17 50 42907.943 44758.065 0 0 OBS
20688.172 0 1 0 0 0 16 34 43103.87 21304.839 0 0 OBS
26599.078 0 1 0 1 0 12 30 43103.87 21483.871 0 0 OBS
38420.891 0 1 0 0 0 16 28 43103.87 32225.806 0 0 OBS
32509.985 0 0 0 0 0 12 37 43103.87 32225.806 0 0 OBS
31032.258 0 1 0 0 0 12 46 43103.87 35806.452 0 0 OBS
38420.891 0 1 0 0 1 12 32 43103.87 37596.774 0 0 OBS
50242.704 0 0 0 0 0 12 29 43103.87 37596.774 0 0 OBS
45809.524 0 1 0 0 0 16 40 43103.87 39387.097 0 0 OBS
51232.78 0 1 0 0 0 15 44 43103.87 39387.097 0 0 OBS
36943.164 0 1 0 0 0 12 38 43103.87 41177.419 0 0 OBS
7388.6329 0 1 0 0 0 12 51 43103.87 41356.452 0 0 OBS
40415.822 0 1 0 0 0 17 33 43103.87 43236.29 0 0 OBS
54675.883 0 0 0 0 0 16 31 43103.87 44364.194 0 0 OBS
41376.344 0 1 0 0 0 17 43 43103.87 44758.065 0 0 OBS
59109.063 0 1 0 0 0 16 45 43103.87 48338.71 0 0 OBS
40785.253 0 1 0 0 0 17 33 43566.257 42967.742 0 0 OBS
33987.711 0 1 0 0 0 12 25 43691.65 30435.484 0 0 OBS
48764.977 0 1 0 0 0 12 51 44083.503 41177.419 0 0 OBS
66497.696 0 1 0 0 0 17 41 44083.503 43862.903 0 0 OBS
70930.876 0 1 0 0 0 12 42 44475.356 47232.29 0 0 OBS
27337.942 0 1 0 0 0 13 37 45063.136 35806.452 0 0 OBS
0 0 1 0 0 0 17 29 45063.136 35806.452 0 0 OBS
45809.524 0 1 0 0 1 15 37 45063.136 39387.097 0 0 OBS
42854.071 0 1 0 0 0 16 46 45063.136 46011.29 0 0 OBS
44331.797 0 1 0 0 0 12 40 45063.136 48338.71 0 0 OBS
36943.164 0 1 0 0 0 17 46 45063.136 57290.323 0 0 OBS
0 0 1 0 0 0 12 47 45063.136 62661.29 0 0 OBS
41376.344 0 1 0 0 0 13 34 45846.843 42072.581 0 0 OBS
70930.876 0 1 0 0 0 17 52 46042.77 59080.645 0 0 OBS
70930.876 0 1 0 0 0 17 52 46042.77 59080.645 0 0 OBS
8866.3594 0 1 0 0 0 12 50 47022.403 44758.065 0 0 OBS
42854.071 0 1 0 0 0 17 49 47022.403 46548.387 0 0 OBS
44331.797 0 1 0 0 0 17 49 47022.403 48338.71 0 0 OBS
44331.797 0 1 0 0 0 17 49 47022.403 48338.71 0 0 OBS
50242.704 0 1 0 0 0 12 53 47649.369 47894.71 0 0 OBS
0 0 1 0 0 0 13 33 48981.67 32225.806 0 0 OBS
88663.594 0 1 0 0 0 15 54 48981.67 35806.452 0 0 OBS
88663.594 0 1 0 0 0 15 54 48981.67 35806.452 0 0 OBS
39898.618 0 1 0 0 0 17 44 48981.67 42967.742 0 0 OBS
44331.797 0 1 0 0 0 17 37 48981.67 44758.065 0 0 OBS
47878.341 0 1 0 0 0 16 55 48981.67 46548.387 0 0 OBS
47878.341 0 1 0 0 0 16 55 48981.67 46548.387 0 0 OBS
49503.84 0 1 0 0 0 17 37 48981.67 46548.387 0 0 OBS
50242.704 0 1 0 0 0 14 44 48981.67 48338.71 0 0 OBS
38420.891 0 1 0 0 0 13 41 48981.67 48338.71 0 0 OBS
51720.43 0 1 0 0 0 17 39 48981.67 48338.71 0 0 OBS
48764.977 0 1 0 0 0 16 48 48981.67 50129.032 0 0 OBS
44331.797 0 1 0 0 0 17 39 48981.67 50129.032 0 0 OBS
46548.387 0 1 0 0 0 12 45 48981.67 50487.097 0 0 OBS
45809.524 0 1 0 0 0 16 26 48981.67 53709.677 0 0 OBS
54675.883 0 1 0 0 0 16 34 48981.67 62661.29 0 0 OBS
65019.969 0 1 0 0 0 16 47 48981.67 62741.855 0 0 OBS
35110.783 0 1 0 0 0 16 55 48981.67 71612.903 0 0 OBS
39898.618 0 1 0 0 0 16 37 49961.303 41177.419 0 0 OBS
51424.885 0 1 0 0 0 17 43 49961.303 48338.71 0 0 OBS
52969.109 0 1 0 0 0 16 43 49961.303 50129.032 0 0 OBS
46105.069 0 1 0 0 0 17 33 50940.937 39387.097 0 0 OBS
39603.072 0 1 0 1 0 17 29 50940.937 41177.419 0 0 OBS
44331.797 0 1 0 0 0 14 36 50940.937 42967.742 0 0 OBS
50242.704 0 1 0 0 0 17 37 50940.937 44758.065 0 0 OBS
41376.344 0 1 0 0 0 12 44 50940.937 44758.065 0 0 OBS
48764.977 0 0 0 0 0 17 42 50940.937 50129.032 0 0 OBS
54675.883 0 1 0 0 0 16 47 50940.937 53709.677 0 0 OBS
25121.352 0 1 0 0 0 13 38 50940.937 73403.226 0 0 OBS
56153.61 0 1 0 0 0 16 28 51920.57 48875.806 0 0 OBS
53198.157 0 1 0 0 0 17 44 51920.57 56753.226 0 0 OBS
0 0 1 0 0 0 16 32 52900.204 48338.71 0 0 OBS
54675.883 0 1 0 0 0 17 47 52900.204 49233.871 0 0 OBS
36943.164 0 1 0 0 0 16 28 52900.204 59080.645 0 0 OBS
45809.524 0 1 0 0 0 15 45 53879.837 51919.355 0 0 OBS
63837.788 0 1 0 0 0 16 52 53879.837 53709.677 0 0 OBS
40878.35 0 1 0 0 0 12 32 54859.47 39387.097 0 0 OBS
76841.782 0 1 0 0 0 17 33 54859.47 46548.387 0 0 OBS
50242.704 0 1 0 0 0 17 41 54859.47 52993.548 0 0 OBS
53641.475 0 1 0 0 0 16 42 54859.47 53709.677 0 0 OBS
73886.329 0 1 0 0 0 16 48 54859.47 53709.677 0 0 OBS
73886.329 0 1 0 0 0 16 48 54859.47 53709.677 0 0 OBS
73886.329 0 1 0 0 0 12 46 56818.737 48338.71 0 0 OBS
57631.336 0 1 0 0 0 14 48 56818.737 57290.323 0 0 OBS
32509.985 0 1 0 0 0 14 47 58778.004 26854.839 0 0 OBS
56153.61 0 1 0 0 0 17 36 58778.004 46548.387 0 0 OBS
38420.891 0 1 0 0 0 16 38 58778.004 50129.032 0 0 OBS
59109.063 0 1 0 1 0 17 48 58778.004 51842.371 0 0 OBS
53198.157 0 1 0 0 0 17 44 58778.004 53709.677 0 0 OBS
41376.344 0 1 0 0 0 16 38 58778.004 53709.677 0 0 OBS
74625.192 0 1 0 0 0 14 39 58778.004 57290.323 0 0 OBS
82752.688 0 1 0 0 0 17 41 59385.377 59438.71 0 0 OBS
78319.508 0 1 0 0 0 16 47 60737.271 60870.968 0 0 OBS
78319.508 0 1 0 0 0 16 47 60737.271 60870.968 0 0 OBS
63542.243 0 1 0 0 0 16 46 62696.538 57290.323 0 0 OBS
70930.876 0 1 0 0 0 13 30 62696.538 75193.548 0 0 OBS
59109.063 0 1 0 0 0 17 52 63676.171 60870.968 0 0 OBS
66497.696 0 1 0 0 0 16 40 66615.071 57290.323 0 0 OBS
71669.739 0 0 0 0 0 12 51 67594.705 62661.29 0 0 OBS
0 0 1 0 0 0 17 47 68574.338 38670.968 0 0 OBS
67236.559 0 1 0 0 0 16 53 68574.338 39387.097 0 0 OBS
62064.516 0 1 0 0 0 16 48 68574.338 59080.645 0 0 OBS
66497.696 0 1 0 0 0 15 28 68574.338 62661.29 0 0 OBS
62064.516 0 1 0 0 0 17 42 68574.338 64451.613 0 0 OBS
73886.329 0 1 0 0 0 16 47 68574.338 71612.903 0 0 OBS
51720.43 0 1 0 0 0 14 50 70533.605 29540.323 0 0 OBS
0 0 1 0 0 0 12 49 72492.872 71433.871 0 0 OBS
85708.141 0 1 0 0 0 15 48 73472.505 71612.903 0 0 OBS
0 0 1 0 0 0 17 51 74452.138 0 0 1 OBS
99007.68 0 1 0 0 0 17 32 76411.405 64451.613 0 0 OBS
97677.727 0 1 0 0 0 16 47 78370.672 78774.194 0 0 OBS
110829.49 0 1 0 0 0 17 37 82289.206 85040.323 0 0 OBS
88663.594 0 1 0 0 0 17 55 88167.006 98467.742 0 0 OBS
73886.329 0 1 0 0 0 16 49 94044.807 98467.742 0 0 OBS
33987.711 0 1 0 0 0 16 50 97963.34 34016.129 0 0 OBS
70930.876 0 1 0 0 0 16 28 97963.34 89516.129 0 0 OBS
100485.41 0 1 0 0 0 16 42 103841.14 93096.774 0 0 OBS
88663.594 0 1 0 0 0 12 45 137148.68 156653.23 0 0 OBS
221.659 0 0 1 1 0 3 54 0 0 1 1 OBS
0 0 1 1 1 0 3 54 0 0 1 1 OBS
0 0 1 1 1 0 3 54 0 0 1 1 OBS
0 0 1 1 1 0 3 54 0 0 1 1 OBS
0 0 0 1 1 0 4 53 0 0 1 1 OBS
0 0 1 1 1 0 4 51 0 0 1 1 OBS
0 0 0 1 1 0 5 51 0 0 1 1 OBS
0 0 1 1 1 0 6 46 0 0 1 1 OBS
0 0 1 1 0 0 6 53 0 0 1 1 OBS
0 0 1 1 1 0 6 41 0 0 1 1 OBS
11821.813 0 1 1 1 0 7 45 0 0 1 1 OBS
0 0 0 1 0 1 7 53 0 0 1 1 OBS
0 0 0 1 0 0 8 47 0 0 1 1 OBS
0 0 1 1 1 0 8 55 0 0 1 1 OBS
0 0 1 1 0 0 8 55 0 0 1 1 OBS
0 0 1 1 1 0 8 53 0 0 1 1 OBS
0 0 1 1 0 0 8 41 0 0 1 1 OBS
0 0 1 1 0 0 8 45 0 0 1 1 OBS
0 0 1 1 1 0 9 45 0 0 1 1 OBS
0 0 1 1 0 1 9 46 0 0 1 1 OBS
0 0 1 1 0 0 9 48 0 0 1 1 OBS
0 0 1 1 0 1 9 46 0 0 1 1 OBS
0 0 1 1 1 0 9 45 0 0 1 1 OBS
0 0 1 1 0 0 9 54 0 0 1 1 OBS
218.7035 0 0 1 1 0 9 23 0 0 1 1 OBS
0 0 1 1 0 1 10 40 0 0 1 1 OBS
